id,airline_sentiment,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,text,lat,lon,tweet_created,tweet_location,user_timezone
11706,positive,1,-118.385912,-118.385912,US Airways,-118.385912,WBGreen,-118.385912,0,@USAirways Thank you. And thanks for being so accommodating.,40.74804263,-118.385912,2/17/2015 13:56,"Portland, ME",Quito
11707,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Logunov_Daniil,-118.385912,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE 🙏🙏🙏😢😢😢🙏🙏🙏,40.74804263,-118.385912,2/17/2015 13:51,"Russia, Россия",Abu Dhabi
11708,negative,1,Late Flight,1,US Airways,-118.385912,PatrickCronin10,-118.385912,0,@USAirways Feeling helpless at Tanpa airport. How can I talk to someone. Flight delayed 4 times. Need help. Missed connections will be prob,40.74804263,-118.385912,2/17/2015 13:51,"Nashua, NH",Eastern Time (US & Canada)
11709,negative,1,Customer Service Issue,0.6686,US Airways,-118.385912,Ltos5363,-118.385912,0,@USAirways won't waive $200 fee due to #neptune. Can't use credit w/o paying fee. Couldnt get to destination to use their tic #waivethefee,40.74804263,-118.385912,2/17/2015 13:50,"South Shore, MA",Eastern Time (US & Canada)
11710,negative,1,Can't Tell,1,US Airways,-118.385912,MeghanTeeth,-118.385912,0,@USAirways no wonder you are the lowest rated airline in america. #shameful #USAirways,40.74804263,-118.385912,2/17/2015 13:49,-118.385912,Central Time (US & Canada)
11711,negative,1,Customer Service Issue,1,US Airways,-118.385912,MeghanTeeth,-118.385912,0,@USAirways how are you even still in business? i have been trying to call for hours. this is pathetic.,40.74804263,-118.385912,2/17/2015 13:48,-118.385912,Central Time (US & Canada)
11712,positive,1,-118.385912,-118.385912,US Airways,-118.385912,bradlerner,-118.385912,0,@USAirways thanks!,40.74804263,-118.385912,2/17/2015 13:48,Virginia Beach,-118.385912
11713,negative,1,Customer Service Issue,1,US Airways,-118.385912,MeghanTeeth,-118.385912,0,"@USAirways wow this airline is a joke, absolutely horrendous customer service. you guys should be ashamed.",40.74804263,-118.385912,2/17/2015 13:47,-118.385912,Central Time (US & Canada)
11714,negative,1,Cancelled Flight,1,US Airways,-118.385912,Ltos5363,-118.385912,0,@USAirways Flight Cancelled Flighted because of #Neptune Could not get to my destination. #notmyfault  #waive$200fee #ripoff #poorcustomerservice,40.74804263,-118.385912,2/17/2015 13:47,"South Shore, MA",Eastern Time (US & Canada)
11715,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Logunov_Daniil,-118.385912,0,@USAirways YOU ARE THE BEST AIRWAYS! Follow me please!!!!!🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏🙏,40.74804263,-118.385912,2/17/2015 13:46,"Russia, Россия",Abu Dhabi
11716,negative,1,Customer Service Issue,0.6498,US Airways,-118.385912,Ltos5363,-118.385912,0,"@USAirways  If you can waive a fee at time of Cancelled Flightation, you CAN WAIVE IT AT A FUTURE DATE! #usairways #ripoff #poorcustomerservice",40.74804263,-118.385912,2/17/2015 13:46,"South Shore, MA",Eastern Time (US & Canada)
11717,negative,1,Late Flight,1,US Airways,-118.385912,GGoodie56,-118.385912,0,@USAirways flight #654 sitting at JFK with delays for 3-1/2 hrs! No employees to load bags? #terrible,40.74804263,-118.385912,2/17/2015 13:45,Wading River,-118.385912
11718,negative,1,Cancelled Flight,0.6309,US Airways,-118.385912,rkasold,-118.385912,0,@USAirways I have been rebooked but It has been handled very unprofessionally. Cancelled Flightations happen but the disorganization is uncalled for.,40.74804263,-118.385912,2/17/2015 13:42,-118.385912,Eastern Time (US & Canada)
11719,neutral,1,-118.385912,-118.385912,US Airways,-118.385912,_bpr_,-118.385912,0,@USAirways conf number FMJTYL delayed - any chance of getting an earlier flight fll to phx?,40.74804263,-118.385912,2/17/2015 13:40,"Boca Raton, FL",Eastern Time (US & Canada)
11720,negative,1,Customer Service Issue,1,US Airways,-118.385912,GainesJohnson,-118.385912,0,"@USAirways I have now called 12 times in the last three days. That's unacceptable. I'm willing to wait on hold, but that's not an option.",40.74804263,-118.385912,2/17/2015 13:38,"Charlottesville, Virginia",Central Time (US & Canada)
11721,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Logunov_Daniil,-118.385912,0,@USAirways YOU ARE AMAZING!!! YOU ARE THE BEST!!! FOLLOW ME PLEASE AND I FOLLOW YOU BACK;)🙏🙏🙏✌️😉),40.74804263,-118.385912,2/17/2015 13:38,"Russia, Россия",Abu Dhabi
11722,negative,1,Customer Service Issue,1,US Airways,-118.385912,FranklySpeakn,-118.385912,0,"@USAirways I've been on hold for over 2 hours. Need to re-book a flight, please help.",40.74804263,-118.385912,2/17/2015 13:37,NJ,Eastern Time (US & Canada)
11723,negative,1,Bad Flight,0.3631,US Airways,-118.385912,benjaminspear,-118.385912,0,"@usairways It was 9º, and some of us had left coats in our luggage in anticipation of cramped overhead bins :|",40.74804263,-118.385912,2/17/2015 13:35,"Boston, MA",Quito
11724,negative,1,Customer Service Issue,1,US Airways,-118.385912,DropMeAnywhere,-118.385912,0,@USAirways I'm traveling around the world until the end of the year. 800 numbers do me no good.,0,0,2/17/2015 13:29,"Here, There and Everywhere",Arizona
11725,negative,0.6644,Customer Service Issue,0.6644,US Airways,-118.385912,DaintyKenyan,-118.385912,0,@USAirways I don't know I've tried to call for confirmation but calls aren't going thru. Can you let me know?,40.74804263,-118.385912,2/17/2015 13:24,"Research Triangle Park, N.C.",Quito
11726,negative,1,Cancelled Flight,1,US Airways,-118.385912,rkasold,-118.385912,0,@USAirways can I get free wifi since the flight 1808 was Cancelled Flightled?,40.74804263,-118.385912,2/17/2015 13:14,-118.385912,Eastern Time (US & Canada)
11727,negative,1,Customer Service Issue,1,US Airways,-118.385912,bennymarkow,-118.385912,0,@USAirways was rebooked but sucked big time. Crappy layover. Customer service very sub-par.,40.74804263,-118.385912,2/17/2015 13:10,-118.385912,-118.385912
11728,positive,0.6913,-118.385912,0,US Airways,-118.385912,Brandy_Fisher,-118.385912,0,@USAirways Sending thanks to employee Freddie in PHL Admiral Club A East for allowing me to give a day pass to my sibling stuck there today.,40.74804263,-118.385912,2/17/2015 13:09,Miss California United States,Eastern Time (US & Canada)
11729,negative,1,Cancelled Flight,1,US Airways,-118.385912,BobbiSue,-118.385912,0,@USAirways have done that. Sadly no flight from CLT has gotten to IND today and we head back to Tampa tmrw.,40.74804263,-118.385912,2/17/2015 13:05,Tampa,Eastern Time (US & Canada)
11730,negative,1,Customer Service Issue,1,US Airways,-118.385912,mttdprkr,-118.385912,0,@USAirways holding 30+ min and listening to your shitty ads on repeat for your credit make me hate your airline even more.  @delta is better,40.74804263,-118.385912,2/17/2015 13:03,"Vancouver, WA",Pacific Time (US & Canada)
11731,negative,1,Late Flight,0.6464,US Airways,-118.385912,robgpaul,-118.385912,0,@USAirways I would be on my way but   wether has delayed yet again.. Love the Charlotte ice storm!!  Good luck with mad customers,40.74804263,-118.385912,2/17/2015 13:01,-118.385912,Eastern Time (US & Canada)
11732,negative,1,Flight Attendant Complaints,0.6673,US Airways,-118.385912,laurastarbeth,-118.385912,1,@USAirways Please staff your flights approproately. Our entire flight is delayed because FA isnt here. I shouldnt have left Delta...,40.74804263,-118.385912,2/17/2015 13:00,Boston,Eastern Time (US & Canada)
11733,negative,1,Cancelled Flight,1,US Airways,-118.385912,Whooeeeee,-118.385912,0,@USAirways tooooo many Cancelled Flightations! My chain of command hates me now,40.74804263,-118.385912,2/17/2015 12:59,All Over the Damn Place,Atlantic Time (Canada)
11734,negative,1,Cancelled Flight,1,US Airways,-118.385912,ashleyapaine,-118.385912,0,@USAirways  you Cancelled Flightled both my flights and refused to give a voucher despite no flights for 2days. @USAirways #neveragain,40.74804263,-118.385912,2/17/2015 12:58,-118.385912,-118.385912
11735,negative,0.6449,Cancelled Flight,0.3285,US Airways,-118.385912,jdpletnick,-118.385912,1,@USAirways I just think if I am staying w your airline &amp; rescheduling a flight I shouldn't absorb a fee that is the cost of 1/2 my flight,40.74804263,-118.385912,2/17/2015 12:57,"Newtown, Pa",Quito
11736,positive,1,-118.385912,-118.385912,US Airways,-118.385912,Lucifer_20,-118.385912,0,@USAirways that's why u guys are my #1 choice.,40.74804263,-118.385912,2/17/2015 12:52,-118.385912,Eastern Time (US & Canada)
11737,positive,0.6637,-118.385912,0,US Airways,-118.385912,NaomiSheltonDC,-118.385912,0,@USAirways thanks. 😒,40.74804263,-118.385912,2/17/2015 12:50,-118.385912,Eastern Time (US & Canada)
11738,negative,1,Customer Service Issue,1,US Airways,-118.385912,michael_lepp,-118.385912,1,@usairways I’m cool with weather delays etc. But lying and deceiving passengers to keep them from changing is reprehensible. #yousuck,35.22032317,-80.94508353,2/17/2015 12:47,"Charlotte, North Carolina",Quito
11739,negative,1,Cancelled Flight,1,US Airways,-118.385912,TGRunningLady,-118.385912,0,"@usairways I just want to get home before Wednesday... Joke is over, 50hrs of Cancelled Flightlations and delays is enough!",40.74804263,-118.385912,2/17/2015 12:44,-118.385912,-118.385912
11740,positive,0.6762,-118.385912,-118.385912,US Airways,-118.385912,zachupton,-118.385912,0,@USAirways how about a drink voucher for the next flight?? #winkwink,40.74804263,-118.385912,2/17/2015 12:42,Beavercreek Ohio,-118.385912
11741,positive,0.6507,-118.385912,-118.385912,US Airways,-118.385912,Champa24,-118.385912,0,@USAirways nice touch with using my first name.  Very intimate.  I'll be filing a claim soon to be reimbursed. Have a us airways day!,40.74804263,-118.385912,2/17/2015 12:36,-118.385912,-118.385912
11742,negative,1,Customer Service Issue,0.6633,US Airways,-118.385912,jjsimonCNN,-118.385912,1,"@USAirways The airline is embarrassing itself. I get that bad weather isn't your fault, but your response to it couldn't have been worse.",40.74804263,-118.385912,2/17/2015 12:32,"Washington, DC, USA",Eastern Time (US & Canada)
11743,negative,0.6677,Bad Flight,0.3602,US Airways,-118.385912,bradlerner,-118.385912,0,@USAirways any updates on flight 5202 from ORF to PHL no one at gate...  ;(,40.74804263,-118.385912,2/17/2015 12:28,Virginia Beach,-118.385912
11744,negative,1,Flight Booking Problems,1,US Airways,-118.385912,shoobe01,-118.385912,0,"@usairways Yes. Works in Firefox. 

Can do everything but finish purchase. Button turns gray, never submits. For a couple weeks now.",40.74804263,-118.385912,2/17/2015 12:28,"Mission, Kansas",-118.385912
11745,negative,1,Cancelled Flight,0.6606,US Airways,-118.385912,rkasold,-118.385912,0,@USAirways 2.5 hours Late Flightr and the flight has been Cancelled Flightled. You gotta work on your internal communication skills.,40.74804263,-118.385912,2/17/2015 12:24,-118.385912,Eastern Time (US & Canada)
11746,negative,1,Bad Flight,0.6531,US Airways,-118.385912,33rdn8th,-118.385912,0,"@USAirways had a horrible experience flying from Montego Bay to Philadelphia on 2/11. $125 2check a golf bag, constant selling in-flight",40.74804263,-118.385912,2/17/2015 12:24,-118.385912,-118.385912
11747,negative,1,longlines,0.6487,US Airways,-118.385912,shipge,-118.385912,0,"@usairways told no gates open at #ORD, needed to wait 20mins. Still waiting after about 4 mins.",40.74804263,-118.385912,2/17/2015 12:23,Chicago,Central Time (US & Canada)
11748,negative,1,Late Flight,1,US Airways,-118.385912,rkasold,-118.385912,0,@USAirways And it's 3:22 with no sign of boarding.... Can I please get another update?,40.74804263,-118.385912,2/17/2015 12:22,-118.385912,Eastern Time (US & Canada)
11749,negative,1,Flight Booking Problems,1,US Airways,-118.385912,mikemayo1428,-118.385912,0,@USAirways still can't get a real person on the phone to book a flight. Ready to just go with #jetblue since they care. #usairwayssucks,40.74804263,-118.385912,2/17/2015 12:22,"Portland, ME",Atlantic Time (Canada)
11750,positive,0.3678,-118.385912,0,US Airways,-118.385912,DAngel082,-118.385912,0,"@USAirways after missing my flight and reFlight Booking Problems 2x, I just walked onto another flight and my phone was still on the seat!!",40.74804263,-118.385912,2/17/2015 12:20,New York,-118.385912
11751,negative,1,Customer Service Issue,0.6606,US Airways,-118.385912,DomaineD1997,-118.385912,0,@USAirways great job communicating to the passengers! Flight 1855 doesn't exist anymore? http://t.co/hLZaHXkdSn,40.74804263,-118.385912,2/17/2015 12:14,NC,-118.385912
11752,positive,0.6714,-118.385912,0,US Airways,-118.385912,mdejock,-118.385912,0,@USAirways thanks Travis at PHL A East checkin for knowing baggage policies. Skis &amp; boots count as 1. Teach your mgr who didn't know,40.74804263,-118.385912,2/17/2015 12:12,-118.385912,-118.385912
11753,negative,0.6667,Lost Luggage,0.6667,US Airways,-118.385912,benjaminspear,-118.385912,0,@usairways Thx for responding :) When bags came there was mad rush towards end of jetway—why not just put thru baggage claim?,40.74804263,-118.385912,2/17/2015 12:11,"Boston, MA",Quito
11754,negative,1,longlines,1,US Airways,-118.385912,mattgarcia901,-118.385912,0,@USAirways @AmericanAir  we are on us/aa flight 4443.We  arrived at dca at 2:12. Waiting on our gate (33)for apx an hr now. No update?,38.8639627,-77.0436015,2/17/2015 12:10,"Washington, DC",Central Time (US & Canada)
11755,negative,1,Customer Service Issue,0.352,US Airways,-118.385912,dosydoh,-118.385912,0,@USAirways  Have an agent with reservations contact me instead of asking me to waste my time by sitting on the phone for hours,40.74804263,-118.385912,2/17/2015 12:08,-118.385912,Pacific Time (US & Canada)
11756,negative,1,Customer Service Issue,0.6444,US Airways,-118.385912,dosydoh,-118.385912,0,"@USAirways If you believe in keeping your customers happy, especially after a mistake was made on your part...",40.74804263,-118.385912,2/17/2015 12:08,-118.385912,Pacific Time (US & Canada)
11757,neutral,0.6459,-118.385912,0,US Airways,-118.385912,DropMeAnywhere,-118.385912,0,"@USAirways Would love to combine AA and USAir accts. Unfortunately, one has my middle name &amp; one has middle initial. Won't allow change",0,0,2/17/2015 12:06,"Here, There and Everywhere",Arizona
11758,negative,1,Customer Service Issue,0.664,US Airways,-118.385912,mattt1312,-118.385912,0,@USAirways I had a rep 10 min in who said she couldn't help so transferred me to dividend miles customer service,40.74804263,-118.385912,2/17/2015 12:06,-118.385912,Quito
11759,positive,1,-118.385912,-118.385912,US Airways,-118.385912,davidniu7,-118.385912,0,@USAirways right on. Up. Up &amp; away ✈️🌞,40.74804263,-118.385912,2/17/2015 12:06,"Philadelphia, PA",Quito
11760,negative,1,Customer Service Issue,1,US Airways,-118.385912,mikemayo1428,-118.385912,0,@USAirways your customer service stinks. Trying to book a flight for hours now and keep getting hung up on. #usairwayssucks,40.74804263,-118.385912,2/17/2015 12:04,"Portland, ME",Atlantic Time (Canada)
11761,neutral,0.6906,-118.385912,0,US Airways,-118.385912,htmella,-118.385912,0,@USAirways please please please let my plane back to the gate so I can get off as I will miss connection due to CLT closing. 2034,40.74804263,-118.385912,2/17/2015 12:03,"Washington, DC",Quito
11762,negative,1,Late Flight,0.676,US Airways,-118.385912,mattgarcia901,-118.385912,0,@USAirways we've (flight 4443) been sitting on the tarmac of dca for a while now waiting on a gate. Can we just use another gate?,38.8687568,-77.035652,2/17/2015 12:03,"Washington, DC",Central Time (US & Canada)
11763,negative,1,Flight Attendant Complaints,1,US Airways,-118.385912,DomaineD1997,-118.385912,0,@USAirways I hope flight 1855 is not being delayed because flight attendant didn't come to work! #nobackup,40.74804263,-118.385912,2/17/2015 12:02,NC,-118.385912
11764,negative,1,Cancelled Flight,0.6839,US Airways,-118.385912,CGrescueswimmer,-118.385912,0,"@usairways you made us miss our flight, first class now I can't even enter the admirals club.  Not happy  dm me to fix this.",40.74804263,-118.385912,2/17/2015 12:01,"St. Louis, MO",Central Time (US & Canada)
